Section ID,Block ID,Subject Code,Room Name,Day,Start Time,End Time,Semester
4,64,GEN_120,Room 102,Friday,7:00:00,7:30:00,1
4,64,GEN_120,Room 102,Monday,7:00:00,7:30:00,1
4,64,GEN_120,Room 102,Saturday,7:00:00,7:30:00,1
4,64,GEN_120,Room 102,Thursday,7:00:00,7:30:00,1
4,64,GEN_120,Room 102,Tuesday,7:00:00,7:30:00,1
4,64,GEN_120,Room 102,Wednesday,7:00:00,7:30:00,1
6,106,GEN_120,Room 125,Friday,7:00:00,7:30:00,1
6,106,GEN_120,Room 125,Monday,7:00:00,7:30:00,1
6,106,GEN_120,Room 125,Saturday,7:00:00,7:30:00,1
6,106,GEN_120,Room 125,Thursday,7:00:00,7:30:00,1
6,106,GEN_120,Room 125,Tuesday,7:00:00,7:30:00,1
6,106,GEN_120,Room 125,Wednesday,7:00:00,7:30:00,1
